1091;Monroe;45 Apalachee Parkway;Hartford;11222;WA;04-04-1971;704-505-8751;40.56
1092;Cleveland;507 South Roosevelt Drive BLDG 49;Boston;52853;MS;26-07-1960;540-767-3437;85.33
1093;Truman;130 1/4 Santa Rosa North;Madison;67726;IN;22-11-1979;632-265-5595;37.44
1094;Eisenhower;503 Cabrillo Highway;Concord;84932;ND;15-09-1951;245-916-7351;16.7
1095;Reagan;614 Woodson Rd. NO 24;Augusta;26577;MT;29-12-1987;553-530-9239;95.8
1096;Polk;794 Corona Del Mar;Tallahassee;22883;AR;20-11-1962;354-457-8682;9.78
1097;Buchanan;391 Bayshore Freeway;Baton Rouge;14295;NV;21-06-1976;236-661-9582;85.1
1098;Wilson;840 Redwood Highway BLDG 29;Springfield;85570;CO;29-04-1981;283-218-3053;48.38
1099;Eisenhower;978 Jean de la Fontaine;Indianapolis;86474;IN;04-10-1978;578-658-9315;30.23
1100;Eisenhower;979 North Broadway Street;Providence;40134;ID;24-08-1952;610-402-8837;104.94
1101;Roosevelt;804 Katella Avenue NO 19;Columbus;48607;UT;24-03-1975;699-250-2513;26.41
1102;Carter;467 Cerrillos Road UNIT 33;Lansing;59266;NE;09-01-1979;631-118-5918;45.88
1103;Johnson;716 1/4 Santa Rosa North;Jefferson City;33149;KY;21-08-1958;578-830-3803;97.72
1104;Johnson;846 Calle Real;Nashville;61279;ME;08-12-1996;302-329-3543;48.87
1105;Hoover;732 Castillo Drive;Baton Rouge;67803;NC;19-09-1966;555-171-1201;81.37
1106;Garfield;871 Castillo Drive;Austin;18347;VT;29-08-1984;387-255-4761;79.18
1107;Madison;311 Santa Ana Freeway STE 7;Concord;77928;ME;06-02-1986;427-693-1279;56.05
1108;Washington;707 Bayshore Freeway;Sacramento;74078;IL;09-09-1985;437-914-1685;8.86
1109;Polk;486 San Ysidro Blvd NO 22;Des Moines;32215;CT;27-10-1979;270-944-8617;4.8
1110;Coolidge;733 Erringer Road;Indianapolis;59348;AR;29-04-1966;831-887-4640;100.98
1111;Hoover;17 Moreno Drive;Hartford;48350;MO;10-07-1966;509-531-5983;100.59
1112;Clinton;160 Fontaine Road STE 6;Olympia;23210;CO;02-08-1969;909-236-3867;91.28
1113;Taft;687 N Harrison St APT 38;Raleigh;48576;IN;04-08-1995;571-316-3878;109.94
1114;Harding;837 Padre Boulevard;Trenton;73146;MD;06-08-1983;629-822-4626;87.64
1115;Nixon;252 Lawrenceville Suwanee;Topeka;52821;KS;26-05-1970;446-645-8097;107.42
1116;Eisenhower;837 Moreno Drive;Boston;39797;PA;20-09-1962;564-494-3258;11.73
1117;Harrison;139 3/4 Hutchinson Rd BLDG 43;Frankfort;45542;HI;26-10-1955;881-596-5049;51.26
1118;Coolidge;866 Woodson Rd.;Dover;54014;SC;15-07-1971;873-442-5053;35.95
1119;Harrison;596 East Calle Primera;Topeka;36092;OR;28-03-1986;539-549-4619;118.89
1120;Roosevelt;757 Moreno Drive;Dover;75073;AZ;01-12-1953;883-249-9248;12.87
1121;Ford;636 1/4 Monroe Street;Springfield;87687;ND;02-04-1986;657-721-4745;98.16
1122;Harrison;95 3/4 Monroe Street;Nashville;23878;CT;08-05-1985;296-370-4247;8.17
1123;Lincoln;476 Greenwood Road;Hartford;74628;VA;01-03-1996;710-219-1931;55.4
1124;Adams;278 East Fry Blvd.;Saint Paul;80660;WV;24-09-1958;857-531-9473;17.08
1125;Eisenhower;229 San Luis Obispo North;Indianapolis;62619;NH;29-07-1994;837-499-5226;29.63
1126;Roosevelt;4 Bailard Avenue;Hartford;49218;MO;30-09-1969;309-730-6960;56.9
1127;Kennedy;662 1/4 Burnett Road;Denver;47617;VT;07-03-1966;539-246-4522;93.63
1128;Truman;497 Burnett Road;Helena;29628;MD;24-02-1992;269-968-7985;65.98
1129;Carter;943 Newbury Road;Lincoln;46145;OK;24-12-1962;980-391-6297;13.69
1130;Jefferson;207 San Luis Obispo North;Annapolis;17876;MO;20-12-1988;234-557-4502;54.49
1131;Quincy;374 Harbor Dr;Madison;41117;GA;14-02-1967;820-452-3179;4.35
1132;Washington;873 Milpas Street BLDG 45;Albany;18167;WV;25-12-1985;580-780-1795;60.49
1133;Grant;402 1/4 San Ysidro Blvd;Olympia;31893;MN;01-07-1951;515-862-3800;80.04
1134;Pierce;989 Tully Road East;Austin;68775;ND;13-07-1981;738-492-2127;8.89
1135;Adams;982 Corona Del Mar;Pierre;54626;MI;03-05-1970;601-105-2666;72.42
1136;Harrison;479 Katella Avenue;Juneau;85436;DE;05-12-1962;616-597-6886;86.89
1137;Clinton;505 Milpas Street;Augusta;53517;ND;24-12-1979;496-884-3142;44.28
1138;Reagan;660 Lake Tahoe Blvd. UNIT 9;Phoenix;50016;ME;16-08-1975;671-231-9242;85.0
1139;Jefferson;192 Lindbergh Blvd;Little Rock;39458;UT;27-12-1965;547-198-4435;61.62
1140;Roosevelt;589 E Fowler Avenue;Montpelier;50280;AZ;27-04-1963;259-144-4823;33.24
1141;Quincy;18 French Camp Turnpike Road BLDG 17;Salem;12548;ID;18-10-1956;653-497-7854;54.9
1142;Cleveland;611 1/2 Jones Road;Indianapolis;13997;ND;22-03-1973;514-159-5746;104.91
1143;Ford;55 3/4 Cabrillo Highway;Richmond;16891;SD;07-02-1996;987-129-2148;21.23
1144;Johnson;81 North Erringer Road;Baton Rouge;84529;SD;06-08-1988;546-344-9954;39.67
1145;Wilson;605 North Erringer Road STE 50;Concord;40384;NC;08-03-1966;949-721-5411;68.78
1146;Adams;288 San Marcos;Jefferson City;43645;WV;19-11-1958;826-436-4533;48.86
1147;Kennedy;103 Carpinteria Avenue;Boston;15477;IN;11-04-1982;677-940-3349;25.97
1148;Johnson;102 Harbor Dr UNIT 41;Jefferson City;83359;IA;06-06-1985;558-393-3860;4.1
1149;Truman;710 Lawrenceville Suwanee;Carson City;84284;IA;24-04-1978;844-337-8085;111.29
1150;Coolidge;361 Westside Freeway;Columbia;30391;NJ;19-03-1961;883-671-1235;22.42
1151;Ford;193 Santa Monica Road NO 41;Columbia;30557;MN;26-01-1996;665-263-1719;91.23
1152;Harrison;580 North Ventu Park Road;Salt Lake City;76109;PA;14-07-1990;326-150-8187;38.27
1153;Nixon;8 Tully Road East BLDG 45;Charleston;62172;NC;13-01-1966;656-809-2166;107.61
1154;Coolidge;749 Camelback Rd;Richmond;55274;NM;16-01-1951;340-645-2346;89.89
1155;Harrison;37 S Rustle St;Phoenix;29028;CT;06-02-1988;853-121-2150;86.79
1156;Clinton;596 Grandview Drive BLDG 27;Albany;43397;FL;07-03-1980;538-199-6940;3.52
1157;Pierce;346 Carpinteria Avenue BLDG 44;Austin;35671;WV;21-04-1972;633-879-5551;61.1
1158;Grant;157 San Luis Obispo North;Phoenix;66287;NM;07-04-1984;284-723-2817;16.36
1159;Buchanan;336 Steele Lane BLDG 8;Santa Fe;28235;ND;25-10-1959;866-140-5299;67.55
1160;Grant;791 Grandview Drive;Little Rock;18696;NY;28-05-1976;236-934-7161;16.67
1161;Johnson;252 1/2 N Harrison St;Pierre;59058;KS;20-04-1960;514-199-7036;13.51
1162;Clinton;331 Westside Freeway NO 3;Harrisburg;58596;AK;27-05-1989;891-617-6468;105.68
1163;Quincy;49 East Main Street BLDG 17;Boise;37673;NJ;14-12-1977;823-909-9390;30.14
1164;Polk;576 3/4 Calle Real;Denver;47614;HI;20-11-1953;939-201-2406;10.12
1165;Harrison;573 Tully Road East;Concord;22563;MO;30-03-1950;813-747-5084;24.75
1166;Hayes;759 Cabrillo Highway APT 43;Nashville;70248;MN;21-10-1991;885-533-4766;84.9
1167;Harding;961 Greenwood Road;Albany;51015;DE;14-09-1959;816-856-7062;93.32
1168;Hoover;869 Harbor Dr;Hartford;23829;MA;05-07-1955;740-775-3491;80.91
1169;Coolidge;798 Fontaine Road;Raleigh;57570;MS;10-11-1986;585-165-8297;70.12
1170;Monroe;730 3/4 North Broadway Street;Olympia;42152;VT;30-07-1982;811-676-7305;19.16
1171;Madison;358 3/4 Grandview Drive;Pierre;43555;UT;10-07-1972;282-577-8354;119.93
1172;Buchanan;970 Calle Real;Austin;87504;CO;16-08-1960;438-192-7597;33.81
1173;Lincoln;319 East Fry Blvd.;Phoenix;23813;HI;10-08-1961;914-889-2034;88.53
1174;Harrison;195 San Ysidro Blvd;Pierre;49039;SC;11-03-1984;892-437-3985;80.95
1175;Polk;805 East Fry Blvd.;Little Rock;56858;RI;09-09-1968;891-668-5398;68.98
1176;Taft;875 Burnett Road;Dover;47584;OR;07-01-1962;450-310-7969;85.39
1177;Wilson;682 Harry S Truman Blvd;Salt Lake City;41863;NY;01-07-1985;892-405-1170;110.01
1178;Quincy;835 1/2 Grandview Drive;Bismarck;80692;IL;08-10-1952;308-426-5565;24.22
1179;Polk;897 North Erringer Road;Oklahoma City;48729;UT;26-06-1986;520-720-7696;55.56
1180;Cleveland;600 North Broadway Street;Honolulu;65212;TN;08-07-1987;931-134-4207;49.01
1181;Adams;98 Santa Rosa South BLDG 17;Charleston;75833;MS;09-09-1992;903-888-6789;52.67
1182;Jackson;797 South Roosevelt Drive;Montpelier;78427;KY;21-01-1973;670-609-7025;30.63
1183;Arthur;544 East Main Street;Juneau;64779;MD;11-02-1978;351-814-1326;58.64
1184;Washington;707 3/4 Santa Monica Road;Harrisburg;62508;OR;01-05-1994;704-260-8696;5.21
1185;Ford;43 Carpinteria North;Frankfort;23511;IA;17-09-1990;816-873-4566;50.55
1186;Polk;621 Santa Rosa South;Phoenix;65517;VT;04-02-1954;490-375-2622;55.18
1187;Roosevelt;180 Katella Avenue;Madison;23507;IA;14-04-1960;658-583-5403;11.49
1188;Clinton;19 Camelback Rd BLDG 12;Juneau;79713;NJ;17-01-1996;989-494-9193;17.64
1189;Johnson;749 Erringer Road;Lincoln;53807;WV;23-05-1973;675-906-9303;47.83
1190;Polk;55 El Camino Real UNIT 39;Helena;44840;MD;28-07-1953;268-107-3778;7.05
1191;Pierce;259 Cerrillos Road;Austin;45104;IA;28-06-1983;897-765-8017;21.95
1192;Pierce;692 Timberlane Drive;Bismarck;22154;VA;02-05-1966;731-982-7548;34.0
1193;Clinton;687 Milpas Street;Honolulu;65287;CA;30-06-1952;292-230-8942;109.5
1194;Ford;52 Cerrillos Road;Salem;88086;FL;11-11-1954;975-194-1977;100.64
1195;Hoover;338 Corona Del Mar;Lansing;69512;CT;15-12-1991;505-527-8322;107.8
1196;Eisenhower;954 Greenwood Road UNIT 4;Oklahoma City;83554;WV;01-05-1975;738-112-5689;111.26
1197;Harrison;225 North Broadway Street;Charleston;74162;TN;03-01-1988;550-250-8057;68.89
1198;Grant;224 1/4 Calle Real;Lincoln;54385;DE;01-10-1984;333-639-5610;115.68
1199;Ford;373 W. Russell St.;Des Moines;54701;MS;22-04-1982;803-891-9206;8.82
1200;Pierce;838 North Ventu Park Road;Jefferson City;83098;TN;16-09-1958;218-441-5533;9.44
1201;Tyler;375 El Camino Real;Oklahoma City;25336;TN;23-02-1953;400-828-6380;34.98
1202;McKinley;468 Jean de la Fontaine;Honolulu;63174;GA;13-11-1971;916-804-4060;102.7
1203;Arthur;168 San Luis Obispo North;Carson City;80401;DE;24-11-1956;392-312-9455;61.21
1204;Taft;565 1/4 San Ysidro Blvd;Dover;47220;NC;09-06-1959;522-583-9474;88.12
1205;Grant;669 Tully Road East;Pierre;31862;NJ;12-01-1970;366-664-5697;102.24
1206;Carter;697 Jones Road;Salem;60574;IN;03-10-1993;831-661-5717;101.58
1207;Jackson;720 Santa Rosa North APT 39;Phoenix;26194;AK;01-11-1983;468-868-8713;6.1
1208;Hayes;63 1/4 South Highway;Carson City;40314;VA;24-03-1954;486-518-8147;23.84
1209;Polk;639 South Roosevelt Drive;Augusta;21011;MS;24-01-1956;959-408-5108;69.52
1210;Grant;737 San Marcos;Raleigh;17604;LA;15-09-1976;221-376-3253;96.79
1211;Madison;366 South Roosevelt Drive;Olympia;49619;NM;10-09-1955;423-306-3043;31.35
1212;Adams;865 1/4 Bowles Avenue UNIT 24;Raleigh;47616;AZ;01-09-1960;579-976-4323;19.29
1213;Buchanan;467 Richmond Hill;Saint Paul;34911;NJ;16-12-1984;374-847-6887;57.07
1214;Buchanan;400 Lake Tahoe Blvd.;Olympia;18076;NJ;10-03-1976;766-495-3924;60.77
1215;Eisenhower;579 Redwood Highway;Concord;38531;SD;27-11-1982;962-993-2187;83.73
1216;Reagan;742 1/4 East Main Street;Tallahassee;65158;AR;18-01-1969;254-929-6288;103.26
1217;Quincy;378 French Camp Turnpike Road;Trenton;49495;RI;14-07-1950;723-234-1804;99.31
1218;Harrison;661 El Camino Real;Nashville;64228;WA;22-01-1958;975-469-4914;45.53
1219;Roosevelt;665 North Atherton Street;Saint Paul;55664;CO;16-11-1957;715-223-1861;114.09
1220;Reagan;564 South Highway;Madison;20163;HI;14-11-1962;904-868-4035;64.59
1221;Wilson;744 Fairview Avenue BLDG 7;Saint Paul;50689;NE;28-01-1997;733-190-9501;71.73
1222;Tyler;668 San Ysidro Blvd;Annapolis;11761;VT;20-05-1968;501-476-7041;74.96
1223;Roosevelt;632 Jones Road;Honolulu;45753;SD;20-09-1993;361-135-4412;110.76
1224;Jefferson;256 Carpinteria North STE 24;Albany;79781;IA;11-01-1956;411-580-3827;90.57
1225;Jackson;864 South Highway BLDG 49;Richmond;33419;NV;15-07-1964;979-843-9445;26.74
1226;Clinton;186 San Simeon;Charleston;72535;NV;29-12-1995;249-685-9062;119.01
1227;Carter;755 1/4 North Preisker Lane;Sacramento;19420;LA;04-10-1985;245-780-3410;14.59
1228;Truman;993 Milpas Street;Helena;70281;PA;18-09-1974;519-912-1120;35.1
1229;Polk;70 Padre Boulevard;Providence;65344;RI;05-04-1984;401-946-6921;76.2
1230;Jackson;665 3/4 French Camp Turnpike Road;Springfield;13717;MI;15-09-1983;280-217-4777;9.78
1231;Taylor;357 Santa Monica Road APT 41;Montgomery;44750;ID;26-08-1951;704-206-7709;116.73
1232;Johnson;885 French Camp Turnpike Road;Oklahoma City;59083;IN;27-12-1959;985-940-2972;8.98
1233;Harrison;274 Timberlane Drive UNIT 49;Salem;23043;DE;17-07-1993;535-728-7392;19.56
1234;Jefferson;423 Castillo Drive;Boise;39585;UT;01-04-1964;733-748-5182;57.26
1235;Johnson;514 3/4 Carpinteria South;Harrisburg;70154;MA;21-03-1974;696-186-2773;25.68
1236;Ford;647 Santa Ana Freeway;Madison;51389;TN;05-01-1951;951-920-6597;101.14
1237;Garfield;182 South Highway;Honolulu;81934;AZ;08-10-1968;236-723-1449;118.55
1238;Arthur;325 North Erringer Road BLDG 28;Sacramento;80731;ID;09-11-1960;539-807-1203;96.34
1239;Polk;166 Timberlane Drive UNIT 14;Sacramento;50839;MI;05-01-1963;729-963-4803;90.85
1240;Roosevelt;533 S Rustle St;Juneau;42947;AK;12-01-1997;712-646-9618;74.09
1241;Roosevelt;715 San Simeon;Little Rock;66842;AK;22-04-1989;520-637-9243;113.27
1242;Johnson;503 Redwood Highway;Lincoln;71319;CT;22-07-1964;746-116-4800;100.81
1243;Lincoln;922 1/2 Pacific Hwy S;Helena;16359;NM;26-06-1978;898-749-7692;112.8
1244;Buchanan;222 Fontaine Road;Juneau;67149;KY;29-12-1965;288-882-3133;75.15
1245;Garfield;355 1/4 North Ventu Park Road;Dover;87573;WA;19-01-1964;688-494-2166;78.41
1246;Johnson;843 1/4 E Fowler Avenue;Harrisburg;88565;IL;27-02-1964;836-930-4000;63.82
1247;Johnson;744 1/2 E Fowler Avenue;Columbia;32704;NV;24-11-1990;819-426-5001;114.37
1248;Eisenhower;85 Santa Monica Road;Bismarck;56847;SC;08-11-1993;806-222-5373;101.34
1249;Coolidge;471 Cabrillo Highway UNIT 2;Topeka;67044;CA;31-08-1956;575-908-8467;33.6
1250;Jefferson;461 Lindbergh Blvd;Jefferson City;29276;NH;28-11-1956;458-513-5176;32.68
1251;Lincoln;130 Santa Rosa North BLDG 37;Helena;70801;SC;08-12-1961;273-412-2536;24.56
1252;Roosevelt;545 East Main Street;Montgomery;80695;IA;14-08-1966;263-400-7061;65.1
1253;Tyler;971 Greenwood Road;Honolulu;32166;NC;11-07-1981;488-247-7226;77.77
1254;Harding;647 Richmond Hill BLDG 7;Oklahoma City;40205;WV;10-11-1963;560-412-7037;55.26
1255;Fillmore;351 Lake Tahoe Blvd.;Santa Fe;28959;AL;11-12-1984;949-927-8169;112.49
1256;Carter;471 Hutchinson Rd APT 49;Phoenix;67958;MO;03-01-1979;929-739-1802;106.31
1257;Harding;223 E Fowler Avenue;Cheyenne;30427;WY;30-04-1966;850-819-6259;70.09
1258;Coolidge;21 Carpinteria Avenue;Santa Fe;36823;HI;18-11-1977;314-580-8541;47.64
1259;Kennedy;822 Newbury Road;Olympia;35870;MO;02-12-1979;886-716-3378;86.76
1260;Jefferson;724 Steele Lane;Denver;73632;AL;12-11-1969;713-153-8181;87.59
1261;Nixon;540 Greenwood Road NO 43;Sacramento;31142;OK;26-05-1953;350-245-6163;55.79
1262;Fillmore;88 North Preisker Lane BLDG 43;Honolulu;55022;NM;05-06-1964;662-384-1836;28.69
1263;Harrison;718 East Calle Primera NO 40;Raleigh;43816;MI;21-02-1975;427-985-7581;86.98
1264;Harrison;608 San Ysidro Blvd BLDG 9;Denver;12171;MI;21-03-1950;962-883-8002;5.27
1265;Adams;538 N Harrison St;Salt Lake City;14477;VT;07-09-1987;996-865-6064;103.69
1266;Harrison;479 Lawrenceville Suwanee UNIT 1;Olympia;33113;WI;30-11-1986;447-665-8019;96.99
1267;Jefferson;574 San Marcos STE 17;Albany;46206;NH;09-07-1991;877-582-8630;11.53
1268;Taft;503 San Marcos;Santa Fe;53008;CA;12-01-1984;649-886-9564;105.72
1269;Ford;718 Steele Lane APT 7;Helena;36336;VA;12-06-1955;463-720-2185;45.33
1270;Jackson;803 East 1st Street;Dover;42278;AL;06-11-1952;764-984-9041;116.02
1271;Polk;750 San Diego Freeway;Juneau;81932;UT;15-08-1985;244-899-3888;40.07
1272;Ford;287 Lake Tahoe Blvd.;Columbus;79627;IL;02-09-1993;569-559-9299;67.81
1273;Johnson;892 North Atherton Street;Juneau;24855;MA;07-08-1973;961-769-1433;60.86
1274;Van Buren;677 Richmond Hill;Sacramento;38476;KY;10-08-1964;299-625-2419;91.56
1275;Harding;380 San Ysidro Blvd NO 16;Dover;49982;CO;18-05-1971;918-220-5231;90.37
1276;Nixon;398 East Fry Blvd.;Topeka;24328;MO;10-01-1990;333-821-7346;19.85
1277;Harding;458 Corona Del Mar;Columbus;15815;IA;23-10-1961;585-890-1147;105.62
1278;Carter;978 Castillo Drive;Baton Rouge;25773;ND;04-12-1954;485-173-5438;55.01
1279;Kennedy;278 1/2 Santa Monica Road;Honolulu;20407;OH;23-06-1960;813-478-3532;31.4
1280;Tyler;519 Hutchinson Rd;Helena;34075;ND;03-05-1983;573-219-1482;23.62
1281;Washington;161 Carpinteria Avenue;Sacramento;20528;TX;15-03-1957;386-406-1653;92.32
1282;Cleveland;270 Lindbergh Blvd;Harrisburg;43737;NH;14-01-1975;847-559-4373;49.71
1283;Arthur;161 Padre Boulevard;Des Moines;18964;ID;19-06-1985;450-771-3728;119.83
1284;Harrison;633 3/4 Richmond Hill;Little Rock;31657;TN;06-09-1982;341-500-8314;45.25
1285;Grant;557 1/4 El Camino Real BLDG 17;Columbus;85354;NM;23-10-1995;336-899-2738;87.46
1286;Ford;633 1/4 San Marcos UNIT 37;Albany;36983;FL;26-07-1959;960-879-4314;34.15
1287;Arthur;860 1/2 Jean de la Fontaine;Jefferson City;37393;SD;09-07-1989;714-582-1598;71.36
1288;Arthur;610 North Preisker Lane;Hartford;66996;TN;21-03-1964;521-408-9503;11.17
1289;Fillmore;136 Carpinteria South;Charleston;79262;CT;09-09-1968;597-955-6277;4.56
1290;Polk;201 Jean de la Fontaine;Richmond;86835;NC;11-01-1952;610-868-6244;116.36
1291;McKinley;870 Newbury Road APT 27;Annapolis;52057;IA;27-11-1990;532-559-4458;34.19
1292;Adams;529 Milpas Street APT 25;Springfield;38273;VT;10-01-1976;836-643-5253;37.52
1293;Quincy;538 Woodson Rd.;Concord;24512;LA;22-09-1956;496-385-2779;52.92
1294;Roosevelt;295 Harbor Dr;Phoenix;86621;HI;02-02-1951;954-368-4701;38.04
1295;Buchanan;45 1/4 Bowles Avenue;Boise;55158;NC;15-02-1970;443-397-2449;116.36
1296;Van Buren;981 1/2 Camelback Rd BLDG 20;Helena;74797;AR;12-09-1971;458-644-1714;9.49
1297;Tyler;556 North Erringer Road;Bismarck;50889;AZ;15-02-1964;401-884-8528;83.67
1298;Ford;374 Santa Monica Road APT 43;Richmond;20971;MO;17-06-1977;682-734-1597;97.48
1299;Jefferson;213 Bowles Avenue APT 4;Baton Rouge;58584;MD;04-10-1983;481-582-1525;51.92
1300;Eisenhower;717 Monroe Street;Sacramento;81540;UT;05-08-1972;232-239-7867;43.01
1301;Nixon;881 Erringer Road;Des Moines;63062;ID;05-08-1986;498-870-6638;40.94
1302;Eisenhower;129 Via Real;Oklahoma City;17172;MI;08-07-1953;388-539-5063;47.68
1303;Quincy;142 1/4 Erringer Road UNIT 6;Dover;21495;WI;26-12-1952;752-335-7030;34.77
1304;Pierce;274 Monroe Street UNIT 2;Richmond;25878;NV;18-10-1958;490-317-1892;62.22
1305;Cleveland;543 1/4 Monroe Street;Lansing;65011;TN;22-03-1958;879-250-9824;19.13
1306;Fillmore;461 Moreno Drive STE 4;Austin;67072;UT;29-07-1995;342-426-8887;80.66
1307;Adams;129 East Calle Primera;Harrisburg;70631;OH;22-10-1966;320-320-6760;59.41
1308;Johnson;782 Moreno Drive;Richmond;68276;NH;23-09-1992;473-262-4792;60.9
1309;Johnson;166 3/4 Carpinteria North;Honolulu;31810;OH;05-01-1985;922-277-9304;22.2
1310;Clinton;37 Cerrillos Road;Jackson;15372;PA;17-11-1990;860-443-1432;88.92
1311;Roosevelt;510 North Broadway Street;Boise;55560;CO;07-12-1971;395-652-2384;55.75
1312;McKinley;664 San Luis Obispo North APT 12;Tallahassee;34588;KY;30-06-1975;560-715-7932;88.23
1313;Adams;559 Lake Tahoe Blvd. BLDG 35;Charleston;27812;WI;27-02-1977;782-729-9858;46.64
1314;Johnson;155 Greenwood Road;Santa Fe;60645;OR;06-04-1971;881-236-8479;88.35
1315;Hoover;217 Corona Del Mar;Jackson;19706;ND;17-05-1977;222-969-4800;60.83
1316;Tyler;721 Woodson Rd.;Hartford;31878;NH;16-11-1971;494-403-7848;83.1
1317;Johnson;583 Westside Freeway;Salt Lake City;31467;IL;11-12-1951;587-274-4359;107.94
1318;Jefferson;686 Lake Tahoe Blvd.;Jackson;58321;SD;01-07-1963;753-727-5542;39.91
1319;Garfield;808 1/2 East Fry Blvd.;Lincoln;49940;IA;23-09-1981;475-302-6735;95.4
1320;Van Buren;679 Lake Tahoe Blvd. APT 15;Santa Fe;71277;OK;09-01-1976;414-977-1639;32.18
1321;Roosevelt;600 1/4 Via Real;Raleigh;12681;KY;16-05-1975;926-469-7788;3.39
1322;Monroe;133 Greenwood Road;Salem;26524;MO;07-05-1964;812-536-6340;95.8
1323;Hoover;623 North Ventu Park Road;Columbia;14391;VT;12-02-1983;954-806-8169;18.96
1324;Reagan;243 Via Real;Bismarck;71409;IA;11-11-1957;293-539-9615;74.23
1325;Madison;881 Richmond Hill UNIT 26;Des Moines;32496;ME;25-06-1958;252-336-4054;54.02
1326;Grant;578 Pacific Hwy S;Tallahassee;38250;CA;15-04-1968;968-204-2959;113.52
1327;Kennedy;126 Lake Tahoe Blvd.;Helena;41845;LA;11-11-1951;984-503-1231;12.76
1328;Quincy;791 1/4 Tully Road East;Augusta;85153;UT;22-02-1974;572-565-5205;100.61
1329;Tyler;972 1/4 San Luis Obispo North;Annapolis;41511;PA;02-05-1956;784-872-5641;64.07
1330;Monroe;255 1/4 San Marcos;Cheyenne;88687;TX;02-12-1975;898-255-2171;59.37
1331;Cleveland;331 1/4 Erringer Road;Jefferson City;71531;NH;20-10-1981;519-669-7909;106.53
1332;Quincy;196 1/2 Bayshore Freeway;Santa Fe;76607;SC;21-03-1984;403-619-5454;94.67
1333;Jefferson;514 Greenwood Road;Salem;49226;WV;08-09-1985;908-140-8274;94.82
1334;Hayes;313 Moreno Drive;Salt Lake City;52791;MN;25-01-1959;436-749-2332;117.33
1335;Truman;6 1/4 East Calle Primera APT 25;Helena;79471;ID;03-05-1972;750-441-6133;41.11
1336;Taft;306 El Camino Real;Boise;50876;VA;23-06-1970;295-167-6556;39.91
1337;Arthur;594 East Fry Blvd.;Salt Lake City;22103;WI;17-05-1961;885-994-5069;36.89
1338;Tyler;17 Calle Real;Hartford;75239;UT;04-08-1950;570-991-4211;96.78
1339;Cleveland;839 Jones Road;Raleigh;44653;IA;15-02-1969;607-670-6438;105.29
1340;Nixon;877 3/4 Hutchinson Rd;Concord;47512;CT;23-06-1955;760-777-8864;86.96
1341;Coolidge;437 East Calle Primera;Montpelier;54794;OK;12-05-1967;666-380-2395;48.09
1342;Adams;44 3/4 San Simeon;Pierre;15025;WI;31-10-1994;640-718-6853;20.22
1343;Wilson;295 Lawrenceville Suwanee NO 34;Boise;59095;NV;29-06-1987;781-388-8117;71.39
1344;Hoover;654 Cabrillo Highway NO 14;Denver;51760;OR;08-10-1987;560-124-2491;117.69
1345;Jackson;817 Monroe Street;Olympia;15362;MI;21-06-1974;602-276-6307;79.69
1346;Jackson;562 San Ysidro Blvd;Montpelier;34446;SD;25-10-1982;942-543-1809;99.1
1347;Monroe;178 Steele Lane;Tallahassee;28915;MO;04-07-1966;432-728-8181;27.43
1348;Roosevelt;727 North Ventu Park Road;Raleigh;75324;NY;03-06-1976;569-774-6838;99.74
1349;Hoover;788 Cleveland Ave.;Jackson;18072;AL;03-11-1988;661-208-1809;67.85
1350;Fillmore;831 Santa Monica Road BLDG 39;Pierre;38353;VT;27-01-1972;732-289-5731;109.55
